,评论ID,机型,规格,初评时间,初评内容,追评时间,追评内容,追评天数
1452,1127671546100,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:59:51,去实体店试了下，11pro手感是最好的。已经用了两天非常满意，小米出乎我的意料，高端手机nice，付完尾款第二天早上就拿到了,,,
1453,1126805224868,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:59:09,还不错，就是还是发热，希望继续改进,,,
1454,1126805100988,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:8+128GB,2021-04-03 20:57:56,"本来在用索尼5ii,实在受不了它简陋的系统，回归miui的怀抱，舒服多了，哈哈，这次拿到首发，真舒服～",,,
1455,1127237821047,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:53:37,📦好快  一天就到。手机很轻小。这个机背很不错 相机效果杠杠的,,,
1456,1127237017984,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:51:06,拍照效果：不错不错 可以放大到50x 通信音质：音质很好 有质感 喜欢❤,,,
1457,1126804380238,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:8+128GB,2021-04-03 20:48:08,想换手机很久了，非常非常喜欢这个手机上一个手机是小米，这个手机继续换小米，太香了，特别是开箱的那一刻，漂亮漂亮漂亮漂亮漂亮漂亮漂亮，这手感无敌，简直无敌，不愧是安卓机皇,,,
1458,1126804236318,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:46:08,拍照效果：很好 电池续航：久 通信音质：棒 运行速度：快 显示效果：2K,,,
1459,1127236417708,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:44:01,整体不错，需要使用一段时间，期待好的体验感,,,
1460,1127669230944,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:8+128GB,2021-04-03 20:41:12,非常不错的呢,,,
1461,1127668890661,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:35:10,米9换11p，买了两台，屏幕特别清楚，夜拍效果很好，运行不卡，音效还行，比9大很多，电池够用一天吧，充电也快，除了有点发热，其他没毛病，打个90分吧！,,,
1462,1128067579185,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:32:07,目前看来还行 具体的得用一段时间才知道,,,
1463,1126802728012,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:30:49,其他特色：4月2日凌晨付尾款，当天中午送达，神速！  拍照效果：冲着相机买的，目前没发现有多牛*，待后续体验再追评 电池续航：续航一般，但是充电是真的快 通信音质：比我的米8好太多 运行速度：别问，问就一个字&ldquo;快&rdquo;！ 显示效果：别问，问就一个词&ldquo;完美&rdquo;！ 不足之处：主摄凸出太多，带上自带的保护壳还是会摩擦镜头。,,,
1464,1127668362370,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:28:46,爱了，一直等一款小米的2k加120 加ip68  终于等到了，估计要做小米11por钉子户了，冲冲冲,,,
1465,1128066883362,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:26:38,拍照效果：好 电池续航：好 运行速度：快 显示效果：好 买的紫色，手感很棒，整机很完美，还有更多功能待发掘,,,
1466,1128067047032,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:25:26,手机不错，流畅，手感很好！！第二次用小米，好评！！快递很快,,,
1467,1126802060311,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:24:41,120赫兹太流畅了。屏幕显示效果是小米最好的。电池5000毫安，这点很不错。,,,
1468,1127234601105,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:24:38,拍照效果：收到很惊喜，手感超棒！这个绿色爱了，相当有质感，包装大气，牌照很清晰，不亏为安卓机皇！ 电池续航：玩了一会，耗电量还可以！,,,
1469,1128066991053,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:24:34,非常奈斯无敌的爽，超级快。稍微热了一点其他的完美。,,,
1470,1127667586814,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:23:52,第一次用小米手机，下载软件速度超级快，各方面都很满意，半小时真的电就充满了，至于手机发烫问题还没发现，有待观察，整体感觉超赞！,,,
1471,1127233857954,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:23:29,手机很好看 屏幕使用起来很顺滑 不愧是一块好屏 音质也很不错 期待后续的使用感受,,,
1472,1126801220702,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:20:00,米8老米粉了，非常喜欢。,2021-04-03 20:23:26,非常喜欢，爱不释手，希望能再薄一点就更好了，运行非常快，像素也很好，希望小米越来越好,0.0
1473,1127233353653,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:15:57,其他特色：很多人都是骁龙888劝退，不得不说极大程度上手机并没有那么发烫了。 电池续航：5000的大容量一天常规使用一整天都没问题。 总的来说很好用，希望小米生态出更多的好产品。顺便一说客服真的是贴心，回复也很快！,,,
1474,1127666658909,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:15:34,太牛了 一直相信小米嘿嘿😁棒棒棒棒 相机非常强晓龙888没毛病,,,
1475,1126800756628,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:14:55,已经投入使用了，我应该是较快的一批，发布会抢的预售，昨天就到货了。目前没有发现问题，拍照这些效果也很好，充电了一次，半个多小时差不多充满，很快。看现在评价只有一千多，期待收到福包！,,,
1476,1126801000117,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:14:12,手机很棒，太喜欢了，拿到马上用上啦,,,
1477,1127233445083,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:14:05,非常快，昨天下单今天就到了 以前买过几个小米的手机，一如既往的好用,2021-04-08 21:57:20,画质还是可以的 音质很差，听《仙剑奇缘》的时候有明显的金属杂音 大多数歌背景音乐太大，有点乱,5.0
1478,1127666578617,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:13:23,很快，第二天早上就到了 初次上手体验不错,,,
1479,1128065359395,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:11:52,用了再补评,,,
1480,1128065487051,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:11:00,手机发的很快，屏幕显示没毛病，像素很出色，夜拍没问题，好评，就是运行内存没买最大的比较可惜,,,
1481,1126800212415,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:8+128GB,2021-04-03 20:09:44,手机到了已经用了一下午了，感觉非常好，舒适度也可以，就是电池不怎么经用掉电太厉害了,,,
1482,1128064803887,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:07:21,其他特色：目前碾压世面大部分手机，物超所值 拍照效果：效果拉满 电池续航：不玩游戏，一天足够了 运行速度：后台运行10个程序不卡 显示效果：干净清爽简约,,,
1483,1128064855635,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:06:42,拍照效果：很强 电池续航：不错 运行速度：飞快 显示效果：2k很清晰， 手机整体很不错，就是下面底部有一条横线，估计后面系统更新会解决。重量适中，ultra太重了，不考虑。pro我觉得刚好。我的小米6终于可以换了，开心。下图有我的米6照片以及底部出现黑色横线的问题,,,
1484,1127665958441,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:8+128GB,2021-04-03 20:06:18,快递速度很快，手机颜色很炫，拍照夜景超强，就是不知道199无线充套装在哪买,,,
1485,1127232505468,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:05:34,发货速度非常快，特别期待这次的小米11，看完发布会就决定买了，果然没有失望，拍照非常清晰，手感也不错，因为刚收到后续使用再追评了，先来混个背包。,,,
1486,1127232013772,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:03:56,期待已久的11pro终于到了。物流也非常的快。散热能力非常的好。67瓦充电也挺快。,,,
1487,1127665118955,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:02:56,外观很漂亮，手感很棒，主要屏幕观感非常高，如丝般顺滑,,,
1488,1128064351301,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:02:02,米6用户一直在等一个颜值好拍照好的水桶机 终于等到了 😘,,,
1489,1126799548051,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 20:01:25,很好的手机，绿色看着很大气，67w充电头也很赞，充电时那数字嗖嗖的上升，屏幕不愧是顶级的，色彩很好，摄影三摄像头拍出来的照片很不错,,,
1490,1126799240256,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 20:00:20,今天刚到的，拿到手非常棒，小米加油😁😁😁😁,,,
1491,1127665174029,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 19:59:17,不愧是安卓机皇，用后感觉太棒了。,,,
1492,1127664874904,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 19:59:04,很流畅，第一次选择小米，功能多的眼花缭乱，还在慢慢适应，点赞国产,,,
1493,1128064171031,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:绿色;套餐类型:套餐一;存储容量:8+128GB,2021-04-03 19:58:43,手机到了。 拍照效果：还没用 电池续航：就那样吧 运行速度：有点小卡顿 显示效果：手机白屏俩边有绿边,2021-04-03 22:34:40,手机开启指纹，晚上锁屏的时候有闪屏，不知道别人的会不会有这种现象？？？？？？？,0.0
1494,1127231721196,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 19:58:12,夜景拍照没得说，一个字就是  好！！！下载速度很快，比现在用的一加7t pro快两三倍。系统流畅，不卡顿。值得入手,,,
1495,1127230885829,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:8+256GB,2021-04-03 19:54:15,手感很好，重量稍重一点，但是完全可以接受，适应一下应该就能习惯。运行方面没的说，非常流畅。长时间使用会有些微微发热（我没有打游戏，看了会视频），续航方面，我没仔细看，使用着3小时差不多三四十的电吧，充电很快。嗯，就这样。还有物流超级快，一天送到,,,
1496,1126798216744,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 19:54:14,手机已经收到了，第一次用小米，网速还可以，但是感觉电池续航能力一般，没有玩多久已经二十多没了，还不是玩游戏看视频。其他的等我在研究研究再追评,,,
1497,1128063287670,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 19:53:46,不愧是安卓机皇，用了两天觉得非常不错，第二把小米了，以后还是支持小米。,,,
1498,1128063063737,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:黑色;套餐类型:套餐一;存储容量:8+128GB,2021-04-03 19:50:46,这款手机的性能和屏幕没得说，但是总体来说续航没有达到预期效果，略微有点不甘心，总的来说还可以，希望小米越来越好,,,
1499,1127230665851,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 19:50:46,第一次买小米手机，感觉挺惊喜的，初步体验了一下，屏幕画质真不错。手机堆料挺足的，拿在手里份量满满，紫色也是相当漂亮。       使用上系统体验也还流畅，但是有个差体验就是广告关不掉，只能关掉个性化广告，而关不掉广告，小米搁我这玩儿文字游戏呢？？？？,,,
1500,1128062887838,小米11pro,网络类型:SA/NSA双模(5G);机身颜色:紫色;套餐类型:套餐一;存储容量:12+256GB,2021-04-03 19:49:03,骁龙888   5000毫安电池非常好用   性价比非常高  小米还是牛B,,,
